eventid,iyear,country_txt,nkill
198103280007,1981,Philippines,7.0
198103280008,1981,Philippines,14.0
198104200004,1981,Philippines,13.0
198104240006,1981,Philippines,2.0
198105060006,1981,Philippines,0.0
198105190007,1981,Philippines,4.0
198105200011,1981,Philippines,6.0
198106040001,1981,Philippines,
198106060004,1981,Thailand,0.0
198106060005,1981,Thailand,0.0
198106060006,1981,Thailand,0.0
198106060008,1981,Philippines,0.0
198106070003,1981,Philippines,5.0
198106090008,1981,Philippines,
198106120003,1981,Philippines,14.0
198106150002,1981,Philippines,17.0
198106160005,1981,Philippines,
198106160006,1981,Philippines,
198106180006,1981,Philippines,4.0
198106190003,1981,Philippines,
198106190007,1981,Philippines,5.0
198106190008,1981,Philippines,
198107230007,1981,Thailand,
198107250003,1981,Thailand,0.0
198107260004,1981,Thailand,
198108040013,1981,Thailand,0.0
198108080008,1981,Philippines,
198108090004,1981,Thailand,0.0
198108190005,1981,Thailand,0.0
198109100010,1981,Thailand,3.0
198109130002,1981,Philippines,0.0
198109240004,1981,Thailand,3.0
198110150008,1981,Thailand,1.0
198110280004,1981,Thailand,0.0
198110280005,1981,Thailand,0.0
198111010003,1981,Philippines,4.0
198112010002,1981,Thailand,0.0
198201200006,1982,Thailand,
198202100001,1982,Philippines,1.0
198202190004,1982,Philippines,5.0
198202210001,1982,Myanmar,3.0
198202210011,1982,Philippines,7.0
198202210012,1982,Philippines,7.0
198205000004,1982,Philippines,9.0
198205090005,1982,Philippines,1.0
198205090006,1982,Philippines,
198205090011,1982,Philippines,
198205090012,1982,Philippines,2.0
198205100004,1982,Philippines,5.0
198205100005,1982,Philippines,0.0
198205100006,1982,Philippines,0.0
198205100007,1982,Philippines,2.0
198205100008,1982,Philippines,2.0
198205100009,1982,Philippines,0.0
198205100015,1982,Philippines,0.0
198205100016,1982,Philippines,0.0
198205220001,1982,Philippines,12.0
198205230005,1982,Philippines,23.0
198205280003,1982,Philippines,11.0
198205310004,1982,Philippines,0.0
198206000003,1982,Philippines,2.0
198206000004,1982,Philippines,1.0
198207210003,1982,Philippines,1.0
198207230002,1982,Philippines,2.0
198208030005,1982,Philippines,
198208050012,1982,Philippines,12.0
198208090001,1982,Philippines,0.0
198209000004,1982,Philippines,1.0
198209090003,1982,Thailand,0.0
198209120004,1982,Philippines,12.0
198209160004,1982,Philippines,5.0
198209190003,1982,Philippines,
198209220001,1982,Philippines,0.0
198209250006,1982,Philippines,2.0
198209250007,1982,Philippines,3.0
198209280001,1982,Myanmar,
