eventid,iyear,country_txt,nkill
197407230001,1974,Argentina,0.0
197408060001,1974,Argentina,1.0
197408270001,1974,Argentina,1.0
197409080001,1974,Argentina,0.0
197409110002,1974,Argentina,0.0
197409140002,1974,Argentina,0.0
197409160001,1974,Argentina,0.0
197409160002,1974,Argentina,0.0
197409160003,1974,Argentina,0.0
197409160004,1974,Argentina,0.0
197409160005,1974,Argentina,0.0
197409160006,1974,Argentina,0.0
197409160007,1974,Argentina,0.0
197409160008,1974,Argentina,0.0
197409160009,1974,Argentina,0.0
197409160010,1974,Argentina,0.0
197409160011,1974,Argentina,0.0
197409160012,1974,Argentina,0.0
197409190001,1974,Argentina,2.0
197409190002,1974,Peru,0.0
197409250001,1974,Argentina,0.0
197409300001,1974,Argentina,2.0
197409300002,1974,Argentina,
197410210001,1974,Argentina,0.0
197410210002,1974,Argentina,0.0
197410210003,1974,Argentina,0.0
197410210004,1974,Argentina,0.0
197411070001,1974,Ecuador,0.0
197411070002,1974,Ecuador,0.0
197411070003,1974,Ecuador,0.0
197411210001,1974,Peru,0.0
197411250001,1974,Argentina,0.0
197411250002,1974,Argentina,0.0
197412070002,1974,Peru,
197502000001,1975,Argentina,1.0
197502130001,1975,Colombia,2.0
197502210001,1975,Argentina,0.0
197502210002,1975,Argentina,0.0
197502210003,1975,Argentina,0.0
197502210004,1975,Argentina,0.0
197502210005,1975,Argentina,0.0
197502210006,1975,Argentina,0.0
197502210007,1975,Argentina,
197502260001,1975,Argentina,1.0
197503000008,1975,Colombia,
197503060001,1975,Argentina,0.0
197503080001,1975,Argentina,
197503080002,1975,Venezuela,0.0
197503120002,1975,Colombia,
197503170002,1975,Argentina,
197503220001,1975,Argentina,
197503240002,1975,Argentina,
197503250002,1975,Argentina,
197503290002,1975,Argentina,
197503290004,1975,Colombia,2.0
197504040001,1975,Argentina,
197504070002,1975,Colombia,
197504090001,1975,Peru,0.0
197504130002,1975,Argentina,
197504180001,1975,Argentina,0.0
197504250001,1975,Argentina,1.0
197505000001,1975,Venezuela,0.0
197505000004,1975,Venezuela,0.0
197505080001,1975,Colombia,1.0
197505120001,1975,Argentina,
197506080001,1975,Peru,0.0
197506220001,1975,Argentina,
197507000001,1975,Argentina,0.0
197507000002,1975,Venezuela,0.0
197507000003,1975,Venezuela,0.0
197507160001,1975,Argentina,0.0
197507310002,1975,Argentina,0.0
197508050001,1975,Colombia,0.0
197508050002,1975,Argentina,0.0
197508130001,1975,Argentina,0.0
197508200003,1975,Colombia,1.0
197508220002,1975,Argentina,0.0
197509080001,1975,Colombia,1.0
197509270001,1975,Colombia,0.0
197510050003,1975,Argentina,26.0
197510080004,1975,Argentina,0.0
197510160001,1975,Argentina,2.0
197510240002,1975,Argentina,0.0
197511000001,1975,Argentina,0.0
197511010003,1975,Argentina,0.0
197511260001,1975,Argentina,0.0
197512080001,1975,Argentina,0.0
197512240002,1975,Argentina,
197512240003,1975,Argentina,92.0
197601040001,1976,Colombia,1.0
197601080001,1976,Argentina,8.0
197601110003,1976,Argentina,
197601140001,1976,Colombia,0.0
197601140003,1976,Colombia,4.0
197601150001,1976,Argentina,0.0
197601150002,1976,Colombia,
197601290001,1976,Argentina,2.0
197601300002,1976,Colombia,1.0
197602010003,1976,Argentina,
197602090003,1976,Venezuela,
197602110001,1976,Argentina,1.0
197602160001,1976,Colombia,0.0
197602170001,1976,Colombia,1.0
197602170002,1976,Venezuela,0.0
197602210001,1976,Venezuela,0.0
197602230001,1976,Argentina,
197602250001,1976,Argentina,1.0
197603040001,1976,Argentina,0.0
197603100002,1976,Argentina,
197603150002,1976,Argentina,
197603290001,1976,Argentina,1.0
197603300001,1976,Colombia,1.0
197604000001,1976,Argentina,1.0
197604030003,1976,Colombia,0.0
197604140001,1976,Argentina,1.0
197604290001,1976,Argentina,1.0
197604290003,1976,Argentina,
197604290005,1976,Argentina,8.0
197605010003,1976,Chile,0.0
197605020001,1976,Colombia,
197605030001,1976,Argentina,0.0
197605040001,1976,Argentina,1.0
197605050001,1976,Argentina,
197605060005,1976,Colombia,0.0
197605080001,1976,Colombia,2.0
197605170001,1976,Argentina,2.0
197605290003,1976,Colombia,
197606010001,1976,Argentina,1.0
197606070001,1976,Paraguay,1.0
197606100001,1976,Argentina,1.0
197606110002,1976,Argentina,0.0
197606180001,1976,Argentina,1.0
197606250001,1976,Argentina,0.0
197606260001,1976,Argentina,0.0
197607020001,1976,Argentina,25.0
197607060001,1976,Bolivia,0.0
197607230002,1976,Chile,0.0
197607240002,1976,Colombia,0.0
197607270001,1976,Colombia,0.0
197608040001,1976,Colombia,0.0
197608040002,1976,Colombia,0.0
197608190001,1976,Brazil,
197608190002,1976,Brazil,
197608200001,1976,Argentina,30.0
197608200002,1976,Argentina,0.0
197608270001,1976,Argentina,0.0
197608270002,1976,Argentina,0.0
197608270003,1976,Argentina,0.0
197609010002,1976,Argentina,
197609040001,1976,Brazil,
197609080001,1976,Argentina,2.0
197609080002,1976,Colombia,0.0
197609090001,1976,Argentina,1.0
197609130001,1976,Argentina,1.0
197609130002,1976,Argentina,9.0
197609150001,1976,Argentina,0.0
197609200001,1976,Argentina,1.0
197609200003,1976,Argentina,0.0
197609200005,1976,Argentina,0.0
197609220001,1976,Brazil,0.0
197609270001,1976,Ecuador,1.0
197609270003,1976,Ecuador,0.0
197609280001,1976,Colombia,0.0
197610030001,1976,Argentina,0.0
197610050001,1976,Argentina,0.0
197610070001,1976,Argentina,0.0
197610070002,1976,Argentina,0.0
197610080003,1976,Venezuela,0.0
197610100001,1976,Argentina,1.0
197610160001,1976,Argentina,0.0
197610220001,1976,Brazil,
197610270001,1976,Colombia,0.0
197610270002,1976,Colombia,0.0
197610290001,1976,Argentina,10.0
197611030001,1976,Argentina,2.0
197611100001,1976,Argentina,0.0
197611110001,1976,Colombia,
197611140001,1976,Argentina,0.0
197611140003,1976,Argentina,0.0
