eventid,country_txt,latitude,longitude,nkill,summary,targtype1_txt,gname
197710080010,United States,38.628135,-90.319909,1.0,"10/8/1977: Joseph Paul Franklin fired 5 shots into a crowd of people leaving a Bar Mitzvah at the Brith Shalom Kneseth Israel Congregation synagogue in Richmond Heights, Missouri in the United States. Gerald Gordon died, and Steven Goldman and William Ash were wounded.",Private Citizens & Property,White supremacists/nationalists
197710090001,Colombia,6.828333,-75.513056,0.0,,Business,Revolutionary Armed Forces of Colombia (FARC)
197710090002,Italy,41.890961,12.490069,0.0,,Business,Unknown
197710090003,Italy,41.890961,12.490069,0.0,,Violent Political Party,Unknown
197710090004,Italy,41.890961,12.490069,0.0,,Business,Italian Social Movement (MSI)
197710090005,Colombia,,,0.0,,Private Citizens & Property,National Liberation Army of Colombia (ELN)
197710100001,Spain,40.465595,-3.696263,1.0,,Police,First of October Antifascist Resistance Group (GRAPO)
197710100002,Italy,45.072731,7.679541,1.0,,Business,Unknown
197710100003,United States,46.089245,-122.936504,0.0,,Utilities,New World Liberation Front (NWLF)
197710100004,Netherlands,51.924216,4.481776,0.0,,Government (Diplomatic),Universal Liberation Front
197710110001,Colombia,6.242026,-75.564766,2.0,,Private Citizens & Property,National Liberation Army of Colombia (ELN)
197710110002,Italy,45.072731,7.679541,0.0,,Business,Red Brigades
197710110003,Italy,45.469212,9.174508,0.0,,Business,Unknown
197710110004,Italy,45.495837,12.244107,0.0,,Telecommunication,Armed Struggle for Communism
197710110005,Italy,45.438328,10.991762,0.0,,Business,Unknown
197710110006,United States,40.697132,-73.931351,0.0,,Business,Fuerzas Armadas de Liberacion Nacional (FALN)
197710110007,United States,40.697132,-73.931351,0.0,,Government (General),Fuerzas Armadas de Liberacion Nacional (FALN)
197710110008,United States,40.697132,-73.931351,0.0,,Business,Fuerzas Armadas de Liberacion Nacional (FALN)
197710110009,United States,40.697132,-73.931351,0.0,,Business,Fuerzas Armadas de Liberacion Nacional (FALN)
197710110010,United States,18.486146,-66.411484,0.0,,Business,Revolutionary Commandos of the People (CRP)
197710110011,United States,18.486146,-66.411484,0.0,,Business,Revolutionary Commandos of the People (CRP)
197710110013,United States,41.842602,-87.681229,0.0,,Government (General),Revolutionary Commandos of the People (CRP)
197710120001,Spain,43.18418,-2.473289,0.0,,Private Citizens & Property,Basque Fatherland and Freedom (ETA)
197710120002,Italy,46.669097,11.163979,0.0,,Private Citizens & Property,Unknown
197710120003,Italy,41.890961,12.490069,0.0,,Violent Political Party,Unknown
197710120004,Spain,42.815372,-1.653616,0.0,,Police,Basque Fatherland and Freedom (ETA)
197710120005,Spain,43.178205,-2.31164,0.0,,Telecommunication,Basque Fatherland and Freedom (ETA)
197710120006,Spain,43.321127,-1.898775,0.0,,Journalists & Media,Basque Fatherland and Freedom (ETA)
197710120007,Spain,42.815372,-1.653616,0.0,,Telecommunication,Basque Fatherland and Freedom (ETA)
197710120008,Spain,42.815372,-1.653616,0.0,,Government (General),Basque Fatherland and Freedom (ETA)
197710120009,United States,37.32236,-122.032133,0.0,,Utilities,New World Liberation Front (NWLF)
197710120010,United Kingdom,54.462837,-7.026944,1.0,,Private Citizens & Property,Irish Republican Army (IRA)
197710130001,Argentina,-34.61768,-58.444435,0.0,,Business,Montoneros (Argentina)
197710130002,Italy,41.890961,12.490069,0.0,,Government (Diplomatic),Unknown
197710130003,Spain,43.270604,-2.497155,0.0,,Business,Basque Fatherland and Freedom (ETA)
197710130004,Spain,28.124824,-15.430008,0.0,,Transportation,Canary Islands Independence Movement
197710130005,Spain,43.189944,-2.052454,0.0,,Private Citizens & Property,Basque Fatherland and Freedom (ETA)
197710130007,Italy,40.840097,14.251636,0.0,,Private Citizens & Property,Prima Linea
197710130008,Nicaragua,13.63325,-86.476299,,,Military,Sandinista National Liberation Front (FSLN)
197710130009,United States,47.610786,-122.331306,0.0,,Business,George Jackson Brigade
197710130010,Spain,39.569505,2.649965,4.0,,Airports & Aircraft,Red Army Faction (RAF)
197710140001,United Kingdom,51.504387,-0.140041,0.0,,Business,Irish Republican Army (IRA)
197710140002,Nicaragua,11.1236,-84.77795,13.0,,Private Citizens & Property,Sandinista National Liberation Front (FSLN)
197710150001,Colombia,7.060051,-73.853115,1.0,,Transportation,Unknown
197710150002,France,48.856644,2.34233,0.0,,Police,Armed Nucleus for Popular Autonomy
197710150003,Italy,40.840097,14.251636,0.0,,Private Citizens & Property,Armed Proletarian Nuclei (NAP)
197710150004,Italy,42.350698,13.399934,0.0,,Government (General),Armed Fighting Nucleus For Communism
197710150005,United States,47.468625,-122.340364,0.0,,Business,George Jackson Brigade
197710150007,United States,41.842602,-87.681229,0.0,"10/15/1977: Members of the Armed Forces for National Liberation (FALN) planted a bomb, containing four sticks of dynamite and a timing device, at the National Guard Armory in Chicago, Illinois in the United States. The bomb was found by three children, and turned over to an adult, who subsequently called the authorities. The bomb did not detonate; thus, no one was injured and there was no property damage.",Military,Fuerzas Armadas de Liberacion Nacional (FALN)
197710160001,Colombia,6.313712,-73.950146,2.0,,Business,Revolutionary Armed Forces of Colombia (FARC)
197710160002,Italy,45.072731,7.679541,,,Business,Unknown
197710160003,Colombia,5.25001,-75.50003,0.0,,Utilities,Unknown
197710160004,France,48.856644,2.34233,0.0,,Government (General),Armed Nucleus for Popular Autonomy
197710170001,Spain,43.267454,-2.020169,1.0,,Police,Basque Fatherland and Freedom (ETA)
197710170002,Colombia,4.99243,-76.01866,0.0,,Utilities,Unknown
197710170003,Colombia,6.2675,-75.568611,0.0,,Utilities,Unknown
197710170004,Italy,45.469212,9.174508,0.0,,Police,Prima Linea
197710170005,Nicaragua,12.103822,-86.267014,11.0,,Military,Sandinista National Liberation Front (FSLN)
197710170006,Nicaragua,11.96839,-86.094623,2.0,,Private Citizens & Property,Sandinista National Liberation Front (FSLN)
197710180001,Italy,44.49419,11.346518,0.0,,Business,Revolutionary Action
197710180002,Italy,43.551876,10.308011,0.0,,Business,Fighters for Communism
197710180003,Italy,41.890961,12.490069,0.0,,Educational Institution,Armed Struggle for Proletarian Power
197710180004,Italy,45.072731,7.679541,0.0,,Business,Revolutionary Action
197710180005,Italy,45.469212,9.174508,0.0,,Business,Prima Linea
197710180006,United Kingdom,54.250039,-6.703625,1.0,,Police,Irish Republican Army (IRA)
197710190001,Italy,43.551876,10.308011,0.0,,Business,Armed Proletarian Nuclei (NAP)
197710190002,Italy,38.192332,15.555523,0.0,,Government (Diplomatic),Unknown
197710190003,Italy,41.890961,12.490069,0.0,,Business,Unknown
197710190004,Italy,41.890961,12.490069,0.0,,Business,Unknown
197710190005,Italy,41.890961,12.490069,0.0,,Business,Unknown
197710190006,Italy,41.890961,12.490069,0.0,,Business,Unknown
197710190007,Italy,41.733244,12.278939,0.0,,Business,Unknown
197710190008,Italy,45.469212,9.174508,0.0,,Business,Armed Communist Commando
197710190009,Italy,44.407062,8.933989,0.0,,Business,Unknown
197710190010,Italy,44.49419,11.346518,0.0,,Business,Revolutionary Action
197710190011,Italy,44.49419,11.346518,0.0,,Business,Unknown
197710190012,Italy,43.768732,11.256901,0.0,,Business,Fighting Nucleus for Communism
197710190013,Italy,45.072731,7.679541,0.0,,Transportation,Unknown
197710190014,Italy,44.761796,8.786101,0.0,,Business,Red Brigades
197710190015,Italy,45.650783,9.603034,0.0,,Police,Prima Linea
197710190016,Italy,43.768732,11.256901,0.0,,Private Citizens & Property,Prima Linea
197710190017,United Kingdom,54.607712,-5.95621,1.0,,Private Citizens & Property,Irish Republican Army (IRA)
197710190018,United States,40.912456,-73.838276,0.0,"10/19/1977: Four members of the May 19 Communist Order robbed a Citibank branch in Mount Vernon, New York in the United States. $13,800 were stolen. No casualties resulted from this incident.",Business,May 19 Communist Order
197710200001,Italy,44.49419,11.346518,0.0,,Business,Communist Armed Nucleus
197710200002,Italy,45.625515,9.037346,0.0,,Business,Unknown
197710200003,United States,40.697132,-73.931351,0.0,,Business,Universal Proutist Revolutionary Federation
197710200004,Greece,37.99749,23.762728,0.0,,Government (Diplomatic),Armenian Secret Army for the Liberation of Armenia
197710210001,Argentina,-34.61768,-58.444435,1.0,,Business,Montoneros (Argentina)
197710210002,Argentina,-34.61768,-58.444435,1.0,,Police,Montoneros (Argentina)
197710210003,Italy,45.409538,11.876554,0.0,,Government (General),Fighting Communist Front
197710210004,Italy,45.409538,11.876554,0.0,,Business,Unknown
197710210005,Italy,38.910536,16.587757,0.0,,Business,Unknown
197710210006,United Kingdom,54.607712,-5.95621,0.0,,Transportation,Irish Republican Army (IRA)
197710220001,Italy,45.469212,9.174508,0.0,,Government (Diplomatic),Unknown
197710220002,Italy,45.469212,9.174508,0.0,,Government (Diplomatic),Unknown
197710220003,Italy,40.840097,14.251636,0.0,,Business,Unknown
197710220004,Colombia,5.459444,-74.338056,1.0,,Military,Revolutionary Armed Forces of Colombia (FARC)
197710230001,Italy,45.469212,9.174508,0.0,,Government (General),Red Brigades
197710230002,Italy,45.469212,9.174508,1.0,,Government (General),Red Brigades
197710230003,France,48.460437,-0.197313,0.0,,Journalists & Media,Breton Separatists
197710230004,Italy,39.215409,9.109324,0.0,,Government (Diplomatic),Unknown
197710230005,Italy,45.469212,9.174508,0.0,,Government (Diplomatic),Unknown
197710230006,Italy,45.539838,10.222956,0.0,,Business,Unknown
197710230007,Italy,41.890961,12.490069,0.0,,Business,Unknown
197710230008,Italy,45.539838,10.222956,0.0,,Business,Red Brigades
197710240001,France,,,0.0,,Journalists & Media,Breton Separatists
197710240002,Italy,43.887892,8.031564,0.0,,Business,Unknown
197710250001,Italy,45.072731,7.679541,0.0,,Government (General),Red Brigades
197710250002,United Arab Emirates,24.428885,54.460003,1.0,,Business,Unknown
197710260001,Mauritania,22.734151,-12.467545,,,Unknown,Polisario Front
197710260002,United Kingdom,54.755402,-6.606029,1.0,,Military,Irish Republican Army (IRA)
197710270001,Italy,38.11564,13.361406,0.0,,Police,Black Order
197710270002,Guatemala,14.533333,-89.45,0.0,,Private Citizens & Property,Unknown
197710280001,Colombia,6.242026,-75.564766,0.0,,Utilities,Unknown
197710280002,Italy,41.890961,12.490069,0.0,,Government (General),Unknown
197710280003,Italy,43.879649,11.096304,0.0,,Government (General),Unknown
197710280004,Colombia,4.667128,-74.106056,0.0,,Government (General),Popular Liberation Army (EPL)
197710290001,Italy,45.409538,11.876554,0.0,,Business,Organized Proletarian Communists
197710300001,Italy,41.733244,12.278939,0.0,,Police,Unknown
197710300002,Italy,45.434336,12.338786,0.0,,Business,Proletarian Patrols
197710310001,Colombia,7.6676,-76.6803,0.0,,Business,Revolutionary Armed Forces of Colombia (FARC)
197711000001,Colombia,,,1.0,,Business,Revolutionary Armed Forces of Colombia (FARC)
197711000002,Chile,-33.366238,-70.505302,0.0,,Business,Movement of the Revolutionary Left (MIR) (Chile)
197711000003,Japan,35.689125,139.747742,,,Religious Figures/Institutions,Tribal Battlefront
197711000005,United States,39.103175,-84.511981,0.0,"11/0/1977: Unknown perpetrators set fire to the Cincinnati Planned Parenthood clinic that was housed within Christ Church in Ohio, United States. There were no casualties but the clinic sustained $4,000 in damages.",Abortion Related,Anti-Abortion extremists
197711010001,Spain,43.338233,-1.789272,1.0,,Police,Unknown
197711010002,Italy,41.890961,12.490069,0.0,,Journalists & Media,Unknown
197711010003,United States,47.602104,-122.156296,0.0,,Business,George Jackson Brigade
197711020001,Italy,41.075415,14.332195,0.0,,Business,Unknown
197711020002,South Africa,-27.383175,31.616067,1.0,,Police,African National Congress (South Africa)
197711020003,United States,47.610786,-122.331306,0.0,"11/02/1977: The George Jackson Brigade attempted to bomb the offices of the Diebold Company in Seattle, Washington in the United States. However, the bomb did not detonate.",Business,George Jackson Brigade
197711030001,Colombia,,,1.0,,Business,Popular Liberation Army (EPL)
197711030002,Spain,43.18418,-2.473289,0.0,,Journalists & Media,Unknown
197711030003,Colombia,,,0.0,,Private Citizens & Property,Revolutionary Armed Forces of Colombia (FARC)
197711040001,Colombia,4.667128,-74.106056,0.0,,Telecommunication,Popular Liberation Army (EPL)
197711040002,United Kingdom,54.607712,-5.95621,1.0,,Military,Irish Republican Army (IRA)
197711070001,Lebanon,33.888523,35.503513,3.0,,Terrorists/Non-State Militia,Palestinians
197711070002,Italy,41.890961,12.490069,,,Government (General),Unknown
197711080001,Colombia,6.88105,-73.41157,0.0,,Business,National Liberation Army of Colombia (ELN)
197711090001,Colombia,4.667128,-74.106056,1.0,,Business,Unknown
197711090002,Colombia,4.667128,-74.106056,0.0,,Business,Unknown
197711090003,Spain,43.258434,-2.921819,0.0,,Business,Basque Fatherland and Freedom (ETA)
197711100001,Colombia,4.667128,-74.106056,0.0,,Business,Unknown
197711100002,Colombia,4.667128,-74.106056,1.0,,Business,Unknown
197711100004,France,48.583148,7.747882,0.0,,Government (Diplomatic),Unknown
197711100005,United States,38.031284,-122.266668,0.0,,Utilities,New World Liberation Front (NWLF)
197711110001,United Kingdom,54.607712,-5.95621,1.0,,Private Citizens & Property,Irish Republican Army (IRA)
197711120001,Spain,40.712294,-4.19231,1.0,,Police,Basque Fatherland and Freedom (ETA)
197711120002,Spain,43.258434,-2.921819,0.0,,Police,Basque Fatherland and Freedom (ETA)
197711120003,Colombia,2.44186,-76.60617,0.0,,Journalists & Media,Unknown
197711130001,Spain,43.047076,-2.204605,0.0,,Telecommunication,Unknown
197711130002,Spain,40.465595,-3.696263,0.0,,Government (General),Unknown
197711140001,Colombia,3.529901,-76.298006,,,Business,National Liberation Army of Colombia (ELN)
197711140002,Italy,42.350698,13.399934,0.0,,Government (General),Combat Nucleus of Communist Unity
197711150001,Spain,43.291618,-1.977903,0.0,,Private Citizens & Property,Unknown
197711150002,United States,40.697132,-73.931351,0.0,,Business,Fuerzas Armadas de Liberacion Nacional (FALN)
197711150003,United States,40.697132,-73.931351,0.0,,Business,Unknown
197711150004,South Africa,-26.210248,28.279927,0.0,,Transportation,Unknown
197711160001,Colombia,2.44532,-76.60791,0.0,,Educational Institution,Revolutionary Armed Forces of Colombia (FARC)
197711160002,Malaysia,3.138943,101.691315,0.0,,Airports & Aircraft,Unknown
197711160003,North Yemen,,,1.0,,Government (Diplomatic),Unknown
197711170001,Colombia,8.111382,-75.98551,0.0,,Business,Popular Liberation Army (EPL)
197711190001,Italy,44.407062,8.933989,1.0,,Business,Unknown
197711190002,France,48.856644,2.34233,0.0,,Business,Unknown
197711190003,Portugal,41.149968,-8.610243,0.0,,Government (General),Unknown
197711190004,Spain,40.465595,-3.696263,0.0,,Business,Unknown
197711210001,Spain,43.34872,-3.010091,0.0,,Business,Unknown
197711210002,United States,40.697132,-73.931351,0.0,,Business,Fuerzas Armadas de Liberacion Nacional (FALN)
197711210003,Spain,43.35441,-2.846714,0.0,,Police,Unknown
197711210004,Spain,43.413244,-2.902253,0.0,,Business,Basque Fatherland and Freedom (ETA)
197711220001,France,43.492949,-1.474841,0.0,,Government (General),Basque Rectitudes
197711230001,Israel,31.771599,35.2034,1.0,,Business,Palestinians
197711230002,France,43.492949,-1.474841,0.0,,Government (General),Basque Rectitudes
197711240001,South Africa,-26.184113,28.033232,0.0,,Business,Unknown
197711250001,South Africa,-26.184113,28.033232,0.0,,Business,Unknown
197711260001,Spain,42.815372,-1.653616,1.0,,Police,Basque Fatherland and Freedom (ETA)
197711260002,France,48.856644,2.34233,0.0,,Business,Unknown
197711260003,Italy,45.812032,9.085615,0.0,,Private Citizens & Property,Fighting Proletarian Squads
197711260004,Italy,45.812032,9.085615,0.0,,Private Citizens & Property,Fighting Proletarian Squads
197711260005,Italy,45.812032,9.085615,0.0,,Private Citizens & Property,Fighting Proletarian Squads
197711260006,Italy,45.812032,9.085615,0.0,,Private Citizens & Property,Fighting Proletarian Squads
197711260007,Italy,45.812032,9.085615,0.0,,Private Citizens & Property,Fighting Proletarian Squads
197711260008,Italy,45.812032,9.085615,0.0,,Private Citizens & Property,Fighting Proletarian Squads
197711260009,Italy,45.812032,9.085615,0.0,,Private Citizens & Property,Fighting Proletarian Squads
197711260010,Italy,45.812032,9.085615,0.0,,Private Citizens & Property,Fighting Proletarian Squads
197711260011,Italy,45.812032,9.085615,0.0,,Private Citizens & Property,Fighting Proletarian Squads
197711260012,Italy,45.812032,9.085615,0.0,,Private Citizens & Property,Fighting Proletarian Squads
197711260013,Italy,45.812032,9.085615,0.0,,Private Citizens & Property,Fighting Proletarian Squads
197711260014,Italy,45.812032,9.085615,0.0,,Private Citizens & Property,Fighting Proletarian Squads
197711260015,Ireland,53.361675,-6.245485,0.0,,Business,Irish Republican Army (IRA)
197711280001,Italy,41.126,16.868378,1.0,,Government (General),Italian Social Movement (MSI)
197711290001,Ecuador,-0.211188,-78.522629,1.0,,Business,Unknown
197711290002,Djibouti,11.510046,42.10496,1.0,,Educational Institution,Afar rebels
197711290003,United States,38.908642,-77.015381,0.0,,Government (Diplomatic),Universal Proutist Revolutionary Federation
197711290004,Indonesia,3.585242,98.675598,1.0,,Business,Free Aceh Movement (GAM)
197711300001,Italy,45.072731,7.679541,0.0,,Transportation,Unknown
197711300002,Spain,40.465595,-3.696263,0.0,,Business,Commando Adolph Hitler
197712000001,Colombia,4.667128,-74.106056,1.0,,Business,Unknown
197712000003,Greece,,,1.0,,Journalists & Media,Greek National Socialist Organization
197712000004,Greece,37.99749,23.762728,0.0,,Government (Diplomatic),Greek National Socialist Organization
197712000005,Malta,,,1.0,,Private Citizens & Property,Unknown
197712010001,Italy,41.890961,12.490069,0.0,,Business,Unknown
197712010002,Italy,45.469212,9.174508,0.0,,Government (General),Unknown
197712010003,Italy,41.890961,12.490069,0.0,,Government (General),Unknown
197712010004,Italy,41.890961,12.490069,0.0,,Business,Unknown
197712010005,Italy,41.890961,12.490069,0.0,,Business,Unknown
197712010006,Italy,41.890961,12.490069,0.0,,Government (General),Unknown
197712010007,Colombia,2.925561,-75.290777,9.0,,Police,Revolutionary Armed Forces of Colombia (FARC)
197712020001,France,48.856644,2.34233,1.0,,Private Citizens & Property,Delta Group
197712020002,Italy,45.469212,9.174508,0.0,,Government (General),Armed Workers Squads
197712020003,Italy,45.072731,7.679541,0.0,,Business,Armed Nucleus of Communist Workers
197712020004,Portugal,38.725299,-9.150036,0.0,,Government (General),Unknown
197712020005,Spain,40.465595,-3.696263,0.0,,Government (Diplomatic),Unknown
197712020006,Italy,45.072731,7.679541,0.0,,Private Citizens & Property,Proletarian Armed Squads
197712030001,Ethiopia,8.977146,38.773226,1.0,,Private Citizens & Property,Unknown
197712030002,Argentina,-34.61768,-58.444435,2.0,,Business,Montoneros (Argentina)
197712030004,Argentina,-34.61768,-58.444435,0.0,,Business,Montoneros (Argentina)
197712030005,Argentina,-34.61768,-58.444435,,,Business,Montoneros (Argentina)
197712030006,Spain,40.465595,-3.696263,0.0,,Business,Unknown
197712030007,Spain,40.465595,-3.696263,0.0,,Government (General),First of October Antifascist Resistance Group (GRAPO)
197712030008,Spain,43.325239,-3.011475,0.0,,Utilities,Basque Fatherland and Freedom (ETA)
197712030009,Spain,43.32412,-1.929857,0.0,,Police,Basque Fatherland and Freedom (ETA)
197712030010,Argentina,-34.61768,-58.444435,0.0,,Business,Montoneros (Argentina)
197712040001,France,49.214295,6.114805,0.0,,Business,Delta Group
197712040002,Italy,44.49419,11.346518,0.0,,Educational Institution,Armed Proletarian Patrols
197712040003,Malaysia,5.299445,100.460795,100.0,,Airports & Aircraft,Unknown
197712050001,Egypt,30.084629,31.334314,1.0,,Journalists & Media,Unknown
197712050002,Italy,41.890961,12.490069,1.0,,Private Citizens & Property,Italian Social Movement (MSI)
197712050003,Israel,31.771599,35.2034,1.0,,Private Citizens & Property,Palestinians
197712050004,Italy,44.407062,8.933989,0.0,,Business,Radical Communist Armed Nucleus
197712050005,Italy,45.072731,7.679541,0.0,,Business,Unknown
197712060001,Spain,40.465595,-3.696263,0.0,,Business,Basque Fatherland and Freedom (ETA)
197712060002,Italy,45.812032,9.085615,0.0,,Business,Fighting Proletarian Squads
197712060003,South Africa,-26.215936,28.168697,0.0,,Police,Unknown
197712060004,Venezuela,10.482834,-66.962128,0.0,,Government (Diplomatic),Unknown
197712070001,Turkey,41.106178,28.689863,1.0,,Educational Institution,Unknown
197712070002,Turkey,41.106178,28.689863,1.0,,Educational Institution,Unknown
197712070003,Colombia,10.78935,-74.75409,,,Private Citizens & Property,Revolutionary Armed Forces of Colombia (FARC)
197712080001,Argentina,-34.61768,-58.444435,1.0,,Religious Figures/Institutions,Unknown
197712080002,Italy,41.890961,12.490069,0.0,,Business,Armed Commandos in the Fighting Army of Mario Zichieri
197712080003,South Africa,-26.18771,28.322999,0.0,,Transportation,Unknown
197712080004,Spain,40.465595,-3.696263,0.0,,Business,Commando Adolph Hitler
197712080005,Italy,41.890961,12.490069,0.0,,Business,Armed Commandos in the Fighting Army of Mario Zichieri
197712090001,Spain,40.465595,-3.696263,0.0,,Journalists & Media,Guerrillas of Christ the King
197712090002,Italy,41.890961,12.490069,0.0,,Government (Diplomatic),Confederation of Iranian Students/National Union (CISNU)
197712100001,Spain,42.815372,-1.653616,3.0,,Police,Basque Fatherland and Freedom (ETA)
197712100002,Argentina,-34.61768,-58.444435,1.0,,Religious Figures/Institutions,Unknown
197712100003,Italy,41.890961,12.490069,0.0,,Business,Armed Fight for Communism
197712100004,Italy,41.890961,12.490069,0.0,,Government (General),Armed Fight for Communism
197712100005,Italy,41.890961,12.490069,0.0,,Business,Armed Fight for Communism
197712100006,Italy,45.545904,11.5403,0.0,,Police,Prima Linea
197712100007,Italy,45.072731,7.679541,0.0,,Business,Red Brigades
197712100008,Italy,41.890961,12.490069,0.0,,Government (General),Armed Fight for Communism
197712100009,Turkey,41.106178,28.689863,0.0,,Business,Unknown
197712100010,Turkey,41.106178,28.689863,0.0,,Military,Unknown
197712110001,Greece,37.99749,23.762728,0.0,,Police,Khristos Kasimis
197712110002,Italy,44.49419,11.346518,0.0,,Government (General),Communist Fighting Corunim- Maria Anna Maria
197712110003,Italy,46.066712,11.119059,0.0,,Business,Prima Linea
197712110004,Italy,45.469212,9.174508,0.0,,Business,Unknown
197712120001,Colombia,4.667128,-74.106056,1.0,,Private Citizens & Property,Unknown
197712120002,West Germany (FRG),50.564077,7.971407,0.0,,Police,Unknown
197712120003,Italy,41.890961,12.490069,0.0,,Government (General),"Worker Autonomy, Continuous Struggle"
197712120004,Italy,41.890961,12.490069,,,Business,"Worker Autonomy, Continuous Struggle"
197712120005,Italy,41.890961,12.490069,0.0,,Government (General),"Worker Autonomy, Continuous Struggle"
197712120006,South Africa,-26.214336,28.167874,0.0,,Police,African National Congress (South Africa)
197712130001,Colombia,4.667128,-74.106056,0.0,,Business,Unknown
197712130002,Italy,40.608772,14.983035,0.0,,Violent Political Party,Unknown
197712130003,Italy,41.890961,12.490069,0.0,,Government (General),Unknown
197712130004,Italy,41.890961,12.490069,0.0,,Business,Unknown
197712140001,Spain,43.338233,-1.789272,1.0,,Government (General),Unknown
197712140002,Cyprus,35.166721,33.367573,0.0,,Private Citizens & Property,National Organization of Cypriot Fighters (EOKA)
197712140003,Italy,41.890961,12.490069,0.0,,Police,Unknown
197712140004,Spain,28.46981,-16.254856,0.0,,Airports & Aircraft,Canary Islands Independence Movement
197712140005,Spain,43.215187,-2.415702,0.0,,Business,Unknown
197712140006,United Kingdom,54.607712,-5.95621,1.0,,Military,Irish Republican Army (IRA)
197712140007,South Africa,-26.189151,28.31707,0.0,,Transportation,Unknown
197712150001,France,,,,,Utilities,Fanatical Ecologists
197712150002,Italy,41.890961,12.490069,0.0,,Government (General),Unknown
197712180001,Spain,43.413244,-2.902253,0.0,,Utilities,Basque Fatherland and Freedom (ETA)
197712180002,United Kingdom,54.607712,-5.95621,1.0,,Private Citizens & Property,Protestant extremists
197712190001,East Germany (GDR),52.50153,13.401851,0.0,,Business,Red Army Faction (RAF)
197712200001,Switzerland,47.417394,7.075287,0.0,,Police,Red Army Faction (RAF)
197712200002,United States,40.769142,-74.031174,0.0,,Business,Omega-7
197712200003,United States,40.663517,-74.211467,0.0,,Business,Omega-7
197712200004,Colombia,1.03033,-76.61475,0.0,,Private Citizens & Property,Revolutionary Armed Forces of Colombia (FARC)
197712210001,Spain,28.413393,-16.545156,0.0,,Business,Canary Islands Independence Movement
197712210002,United Kingdom,54.607712,-5.95621,0.0,,Business,Irish Republican Army (IRA)
197712210003,United Kingdom,54.607712,-5.95621,0.0,,Business,Irish Republican Army (IRA)
197712210004,United Kingdom,54.607712,-5.95621,0.0,,Business,Irish Republican Army (IRA)
197712210005,United Kingdom,54.607712,-5.95621,0.0,,Business,Irish Republican Army (IRA)
197712210006,United Kingdom,54.607712,-5.95621,0.0,,Business,Irish Republican Army (IRA)
197712210007,United Kingdom,54.607712,-5.95621,0.0,,Business,Irish Republican Army (IRA)
197712210008,United Kingdom,54.607712,-5.95621,0.0,,Business,Irish Republican Army (IRA)
197712210009,United Kingdom,54.607712,-5.95621,0.0,,Business,Irish Republican Army (IRA)
197712210010,United Kingdom,54.607712,-5.95621,0.0,,Business,Irish Republican Army (IRA)
197712210011,United Kingdom,54.607712,-5.95621,0.0,,Business,Irish Republican Army (IRA)
197712210012,United Kingdom,54.607712,-5.95621,0.0,,Business,Irish Republican Army (IRA)
197712210013,Lebanon,33.888523,35.503513,0.0,,Government (Diplomatic),Unknown
197712220001,Guatemala,14.622869,-90.529068,1.0,,Police,Unknown
197712220002,Colombia,1.03033,-76.61475,,,Private Citizens & Property,Popular Revolutionary Movement (Colombia)
197712220003,South Africa,-26.160098,27.872807,0.0,,Business,Unknown
197712230001,Italy,41.890961,12.490069,1.0,,Private Citizens & Property,Italian Social Movement (MSI)
197712230002,United States,47.475237,-122.204986,0.0,,Utilities,George Jackson Brigade
197712230004,Greece,37.99749,23.762728,0.0,,Military,Fighting Popular Rally
197712230005,Greece,37.99749,23.762728,0.0,,Military,Fighting Popular Rally
197712230006,Greece,37.99749,23.762728,0.0,,Military,Fighting Popular Rally
197712230007,Greece,37.99749,23.762728,0.0,,Military,Fighting Popular Rally
197712230008,Greece,37.99749,23.762728,0.0,,Military,Fighting Popular Rally
197712230009,Greece,37.99749,23.762728,0.0,,Military,Fighting Popular Rally
197712230010,Greece,37.99749,23.762728,0.0,,Military,Fighting Popular Rally
197712230011,Spain,42.262968,3.174805,0.0,,Military,PORE
197712230012,United States,25.774591,-80.214195,0.0,,Airports & Aircraft,Anti-Castro Command
197712240001,Colombia,,,4.0,,Private Citizens & Property,Revolutionary Armed Forces of Colombia (FARC)
197712240002,Colombia,4.814278,-75.694558,,,Business,Revolutionary Armed Forces of Colombia (FARC)
197712240003,Colombia,4.5295,-75.64021,,,Business,Revolutionary Armed Forces of Colombia (FARC)
197712240004,Spain,42.815372,-1.653616,0.0,,Government (General),Commando Adolph Hitler
197712240005,United States,47.380285,-122.237419,0.0,,Transportation,George Jackson Brigade
197712250001,France,48.856644,2.34233,,,Business,Unknown
197712250002,Spain,37.983445,-1.12989,0.0,,Government (General),Christ Chaos
197712250003,France,48.292176,3.33742,0.0,,Government (General),Unknown
197712260001,Israel,31.771599,35.2034,1.0,,Government (General),Palestinians
197712260002,France,48.960226,2.542867,,,Transportation,Unknown
197712260003,France,41.918891,8.737554,,,Government (General),Unknown
197712260004,United States,40.697132,-73.931351,0.0,,Government (Diplomatic),Omega-7
197712270001,Italy,41.890961,12.490069,1.0,,Journalists & Media,Unknown
197712270003,Italy,41.890961,12.490069,1.0,,Journalists & Media,Italian Social Movement (MSI)
197712270004,France,48.960226,2.542867,0.0,,Transportation,Corsican National Liberation Front (FLNC)
197712270005,France,48.856644,2.34233,,,Government (General),Unknown
197712270006,Greece,37.99749,23.762728,0.0,,Government (Diplomatic),Unknown
197712270007,Spain,43.258434,-2.921819,0.0,,Religious Figures/Institutions,Commando Adolph Hitler
